TIME;LIN2_VmSize;LIN2_VmData;LIN2_RSS;LIN2_byte_letti__sec;LIN2_byte_scritti__sec;;;;;;
424080;736308;667932;42496;127929949;62161788;;;;;;
424200;736308;667932;42496;126708532;64731734;;;;;;
424320;736308;667932;42496;128388279;66476655;;;;;;
424440;736308;667932;42496;123418189;59277706;;;;;;
424560;736308;667932;42496;125875385;63087830;;;;;;
424680;736308;667932;42496;130394969;66800448;;;;;;
424800;736308;667932;42496;136518605;67919958;;;;;;
424920;736308;667932;42496;112198495;60748378;;;;;;
425040;736308;667932;42496;123766941;65917807;;;;;;
425160;736308;667932;42496;130431342;66062251;;;;;;
425280;736308;667932;42496;127927232;66817371;;;;;;
425400;736308;667932;42496;124737550;69388114;;;;;;
425520;736308;667932;42496;127774396;68822053;;;;;;
425640;736308;667932;42496;124331727;66936495;;;;;;
425760;736308;667932;42496;118619456;70398592;;;;;;
425880;736308;667932;42496;135448078;64114085;;;;;;
426000;736308;667932;42496;113312760;62866258;;;;;;
426120;736308;667932;42496;133230467;61755763;;;;;;
426240;736308;667932;42496;134112992;64007656;;;;;;
426360;736308;667932;42496;125737787;66541052;;;;;;
426480;736308;667932;42496;125229975;67340341;;;;;;
426600;736308;667932;42496;130022383;63970670;;;;;;
426720;736308;667932;42496;133763990;63628267;;;;;;
426840;736308;667932;42496;124936792;64208392;;;;;;
426960;736308;667932;42496;128392937;64737415;;;;;;
427080;736308;667932;42496;126968597;69245545;;;;;;
427200;736308;667932;42496;119471990;69057113;;;;;;
427320;736308;667932;42496;130085898;66289224;;;;;;
427440;736308;667932;42496;126982078;64742480;;;;;;
427560;736308;667932;42496;127731560;65457178;;;;;;
427680;736308;667932;42496;113925596;62490121;;;;;;
427800;736308;667932;42496;126706235;66033130;;;;;;
427920;736308;667932;42496;128162311;63668599;;;;;;
428040;736308;667932;42496;125746155;61984670;;;;;;
428160;736308;667932;42496;126454955;66534516;;;;;;
428280;736308;667932;42496;120260498;65693448;;;;;;
428400;736308;667932;42496;128813010;66866658;;;;;;
428520;736308;667932;42536;120141187;72248359;;;;;;
428640;736308;667932;42496;121981266;62124514;;;;;;
428760;736308;667932;42496;124886784;63329578;;;;;;
428880;736308;667932;42496;123473886;63232889;;;;;;
429000;736308;667932;42496;130599641;68436055;;;;;;
429120;736308;667932;42496;126228578;69627633;;;;;;
429240;736308;667932;42496;123879855;64322231;;;;;;
429360;736308;667932;42496;125656608;65059262;;;;;;
429480;736308;667932;42496;128543062;66536149;;;;;;
429600;736308;667932;42496;122247747;65316005;;;;;;
429720;736308;667932;42496;121828422;66496902;;;;;;
429840;736308;667932;42496;127450821;62792946;;;;;;
429960;736308;667932;42496;115122515;64929376;;;;;;
430080;736308;667932;42496;134290965;64672468;;;;;;
430200;736308;667932;42496;128858490;67215671;;;;;;
430320;736308;667932;42496;136453005;65583449;;;;;;
430440;736308;667932;42496;131306965;68033323;;;;;;
430560;736308;667932;42496;134433766;67780716;;;;;;
430680;736308;667932;42496;122588791;67436451;;;;;;
430800;736308;667932;42496;124942835;63331092;;;;;;
430920;736308;667932;42496;121412245;62914679;;;;;;
431040;736308;667932;42496;130536543;65510063;;;;;;
431160;736308;667932;42496;126148587;67368579;;;;;;
431280;736308;667932;42496;131796793;64814507;;;;;;
431400;736308;667932;42496;126750697;65928030;;;;;;
431520;736308;667932;42496;118424915;64465233;;;;;;
431640;736308;667932;42496;117330848;65161147;;;;;;
431760;736308;667932;42496;129354556;64115394;;;;;;
431880;736308;667932;42496;89686923;46088293;;;;;;
432000;736308;667932;42496;115545118;64728883;;;;;;
432120;736308;667932;42496;122849505;64430150;;;;;;
432240;736308;667932;42496;129359760;61029820;;;;;;
432360;736308;667932;42496;143673177;71125648;;;;;;
432480;736308;667932;42496;123386083;64611491;;;;;;
432600;736308;667932;42496;127743519;66375334;;;;;;
432720;736308;667932;42500;125777133;65985640;;;;;;
432840;736308;667932;42496;129474736;67647774;;;;;;
432960;736308;667932;42496;131906992;61402976;;;;;;
433080;736308;667932;42496;123388265;65491766;;;;;;
433200;736308;667932;42496;129073220;63713071;;;;;;
433320;736308;667932;42496;129468138;68614728;;;;;;
433440;736308;667932;42496;122095435;67153513;;;;;;
433560;736308;667932;42496;126853004;70604228;;;;;;
433680;736308;667932;42496;134438240;70556515;;;;;;
433800;736308;667932;42496;121820332;66960749;;;;;;
433920;736308;667932;42496;121837470;63626055;;;;;;
434040;736308;667932;42496;120294615;64146856;;;;;;
434160;736308;667932;42496;140960606;64079983;;;;;;
434280;736308;667932;42496;128885056;67909661;;;;;;
434400;736308;667932;42496;124906580;66517068;;;;;;
434520;736308;667932;42496;124205993;58864489;;;;;;
434640;736308;667932;42496;134786121;69251873;;;;;;
434760;736308;667932;42496;127397638;59276392;;;;;;
434880;736308;667932;42496;124649773;63424036;;;;;;
435000;736308;667932;42628;127349447;66930870;;;;;;
435120;736308;667932;42628;121950417;62229830;;;;;;
435240;736308;667932;42628;127947150;65177570;;;;;;
435360;736308;667932;42628;122089921;62316357;;;;;;
435480;736308;667932;42628;135883769;66061010;;;;;;
435600;736308;667932;42628;126204629;61415566;;;;;;
435720;736308;667932;42628;118520253;63277729;;;;;;
435840;736308;667932;42628;130335956;69027307;;;;;;
435960;736308;667932;42628;119543385;63063056;;;;;;
436080;736308;667932;42628;133071835;67005374;;;;;;
436200;736308;667932;42628;127270855;65449521;;;;;;
436320;736308;667932;42696;138301619;65258455;;;;;;
436440;736308;667932;42628;137674973;62856389;;;;;;
436560;736308;667932;42628;132284761;67298930;;;;;;
436680;736308;667932;42628;134146581;68354114;;;;;;
436800;736308;667932;42628;125487552;67863909;;;;;;
436920;736308;667932;42628;124262430;61903920;;;;;;
437040;736308;667932;42628;130096406;67120307;;;;;;
437160;736308;667932;42628;119717115;65079314;;;;;;
437280;736308;667932;42628;124455837;65292629;;;;;;
437400;736308;667932;42628;123564585;64526187;;;;;;
437520;736308;667932;42628;136680064;62228433;;;;;;
437640;736308;667932;42628;122088103;66132997;;;;;;
437760;736308;667932;42628;133425198;67377215;;;;;;
437880;736308;667932;42628;125901687;64615534;;;;;;
438000;736308;667932;42628;123387237;67498510;;;;;;
438120;736308;667932;42628;134269042;67767895;;;;;;
438240;736308;667932;42628;117382937;66753069;;;;;;
438360;736308;667932;42628;115743294;66143288;;;;;;
438480;736308;667932;42628;134792540;68243263;;;;;;
438600;736308;667932;42628;122345040;63341295;;;;;;
438720;736308;667932;42628;122612170;64814753;;;;;;
438840;736308;667932;42628;123424195;63036529;;;;;;
438960;736308;667932;42628;132576090;61869566;;;;;;
439080;736308;667932;42628;123890105;62500768;;;;;;
439200;736308;667932;42628;131360282;62790632;;;;;;
439320;736308;667932;42628;125837911;67182969;;;;;;
439440;736308;667932;42628;129762667;64806873;;;;;;
439560;736308;667932;42628;139077963;66386600;;;;;;
439680;736308;667932;42628;124520618;65359684;;;;;;
439800;736308;667932;42628;122032868;62763390;;;;;;
439920;736308;667932;42628;123807073;66988995;;;;;;
440040;736308;667932;42628;121584728;65935753;;;;;;
440160;736308;667932;42628;129909030;67392252;;;;;;
440280;736308;667932;42628;128697822;64027740;;;;;;
440400;736308;667932;42628;129203829;63437573;;;;;;
440520;736308;667932;42628;121730548;66676713;;;;;;
440640;736308;667932;42628;125467919;61686481;;;;;;
440760;736308;667932;42628;125132153;64025670;;;;;;
440880;736308;667932;42628;124877055;64909923;;;;;;
441000;736308;667932;42628;130753784;63592454;;;;;;
441120;736308;667932;42628;135086775;61336747;;;;;;
441240;736308;667932;42628;132095125;67120832;;;;;;
441360;736308;667932;42628;137973469;64523607;;;;;;
441480;736308;667932;42628;121154449;63697122;;;;;;
441600;736308;667932;42628;123061520;67018635;;;;;;
441720;736308;667932;42628;130016023;65588814;;;;;;
441840;736308;667932;42628;114342039;63397445;;;;;;
441960;736308;667932;42628;129344509;63619191;;;;;;
442080;736308;667932;42628;136557478;66752380;;;;;;
442200;736308;667932;42628;128073067;66476911;;;;;;
442320;736308;667932;42628;133042481;71695774;;;;;;
442440;736308;667932;42628;135003143;66129091;;;;;;
442560;736308;667932;42628;126421040;63378907;;;;;;
442680;736308;667932;42628;124128404;65378387;;;;;;
442800;736308;667932;42628;125122199;62744602;;;;;;
442920;736308;667932;42628;120172819;63411501;;;;;;
443040;736308;667932;42628;120670137;63983123;;;;;;
443160;736308;667932;42628;129679606;62050346;;;;;;
443280;736308;667932;42628;124079643;66392422;;;;;;
443400;736308;667932;42628;134417655;66660379;;;;;;
443520;736308;667932;42628;128547286;65545275;;;;;;
443640;736308;667932;42628;120427454;64173035;;;;;;
443760;736308;667932;42628;123197121;65415039;;;;;;
443880;736308;667932;42628;120386383;67988790;;;;;;
444000;736308;667932;42628;126177406;69530360;;;;;;
444120;736308;667932;42628;140226982;65694631;;;;;;
444240;736308;667932;42628;130204375;63769688;;;;;;
444360;736308;667932;42628;135034780;67896293;;;;;;
444480;736308;667932;42628;130029375;66695653;;;;;;
444600;736308;667932;42636;126881992;69309621;;;;;;
444720;736308;667932;42656;130515394;63445668;;;;;;
444840;736308;667932;42660;124874473;65585422;;;;;;
444960;736308;667932;42660;135028533;67488054;;;;;;
445080;736308;667932;42688;130701967;67032941;;;;;;
445200;736308;667932;42688;118248918;68006684;;;;;;
445320;736308;667932;42688;120903170;66444761;;;;;;
445440;736308;667932;42688;130995032;67491469;;;;;;
445560;736308;667932;42688;123706977;64594604;;;;;;
445680;736308;667932;42688;121421819;62382118;;;;;;
445800;736308;667932;42688;124585861;61958778;;;;;;
445920;736308;667932;42688;127162325;65080040;;;;;;
446040;736308;667932;42688;120674764;64553941;;;;;;
446160;736308;667932;42692;134981751;65201670;;;;;;
446280;736308;667932;42692;122130042;64879674;;;;;;
446400;736308;667932;42692;123732095;69622980;;;;;;
446520;736308;667932;42692;133720247;64198307;;;;;;
446640;736308;667932;42692;125243927;62363014;;;;;;
446760;736308;667932;42692;143715821;65704125;;;;;;
446880;736308;667932;42692;132735201;64105275;;;;;;
447000;736308;667932;42692;127583134;66754646;;;;;;
447120;736308;667932;42692;128754868;65751751;;;;;;
447240;736308;667932;42692;121265727;60510716;;;;;;
447360;736308;667932;42692;129530501;62698408;;;;;;
447480;736308;667932;42692;129641704;65679051;;;;;;
447600;736308;667932;42692;126673510;67950596;;;;;;
447720;736308;667932;42692;120037398;61013016;;;;;;
447840;736308;667932;42692;126454714;68150424;;;;;;
447960;736308;667932;42692;131472908;64069846;;;;;;
448080;736308;667932;42692;118284136;65781260;;;;;;
448200;736308;667932;42692;133296208;64994135;;;;;;
448320;736308;667932;42692;124731279;63775857;;;;;;
448440;736308;667932;42692;126726829;65243112;;;;;;
448560;736308;667932;42692;142454437;68821609;;;;;;
448680;736308;667932;42692;124914276;61922610;;;;;;
448800;736308;667932;42692;111681843;59773237;;;;;;
448920;736308;667932;42692;132417613;63692189;;;;;;
449040;736308;667932;42692;131473904;65786728;;;;;;
449160;736308;667932;42692;125656073;65567656;;;;;;
449280;736308;667932;42692;122226140;66557405;;;;;;
449400;736308;667932;42692;115132713;65572646;;;;;;
449520;736308;667932;42692;124252049;60385639;;;;;;
449640;736308;667932;42692;125485423;69418497;;;;;;
449760;736308;667932;42692;131041584;65947298;;;;;;
449880;736308;667932;42692;118430316;64613036;;;;;;
450000;736308;667932;42692;130090739;66343486;;;;;;
450120;736308;667932;42692;124419458;68916777;;;;;;
450240;736308;667932;42692;137374395;66442016;;;;;;
450360;736308;667932;42692;123359151;70857706;;;;;;
450480;736308;667932;42692;126088279;64847454;;;;;;
450600;736308;667932;42692;133072829;66178343;;;;;;
450720;736308;667932;42692;136477312;68739411;;;;;;
450840;736308;667932;42692;118182487;61885956;;;;;;
450960;736308;667932;42692;130208798;69856430;;;;;;
451080;736308;667932;42692;124235169;64370362;;;;;;
451200;736308;667932;42692;124340355;61176196;;;;;;
451320;736308;667932;42692;126138476;61011549;;;;;;
451440;736308;667932;42692;97390831;55231542;;;;;;
451560;736308;667932;42692;123781507;66181742;;;;;;
451680;736308;667932;42692;141805505;68978191;;;;;;
451800;736308;667932;42692;124765834;64516231;;;;;;
451920;736308;667932;42692;123521324;68201807;;;;;;
452040;736308;667932;42692;121230329;66779762;;;;;;
452160;736308;667932;42692;123278141;61403369;;;;;;
452280;736308;667932;42692;131300422;67545053;;;;;;
452400;736308;667932;42692;127244353;71663747;;;;;;
452520;736308;667932;42692;133082847;62268598;;;;;;
452640;736308;667932;42692;130205765;64801088;;;;;;
452760;736308;667932;42692;128657038;63930901;;;;;;
452880;736308;667932;42692;128227214;66644163;;;;;;
453000;736308;667932;42692;123291070;64149922;;;;;;
453120;736308;667932;42692;123889322;64086611;;;;;;
453240;736308;667932;42692;129100484;64751819;;;;;;
453360;736308;667932;42692;126762523;66491806;;;;;;
453480;736308;667932;42692;128648952;70551109;;;;;;
453600;736308;667932;42692;117756672;65150781;;;;;;
453720;736308;667932;42692;129306154;63893248;;;;;;
453840;736308;667932;42692;136253274;65326476;;;;;;
453960;736308;667932;42692;124397604;63856339;;;;;;
454080;736308;667932;42692;131111166;64341125;;;;;;
454200;736308;667932;42692;139767496;65778277;;;;;;
454320;736308;667932;42692;139683611;63462292;;;;;;
454440;736308;667932;42692;120985329;66978944;;;;;;
454560;736308;667932;42692;123105893;65712091;;;;;;
454680;736308;667932;42692;128900850;66857655;;;;;;
454800;736308;667932;42692;128517291;69351751;;;;;;
454920;736308;667932;42692;126700234;67933806;;;;;;
455040;736308;667932;42692;132855722;65988620;;;;;;
455160;736308;667932;42692;118014534;65459033;;;;;;
455280;736308;667932;42692;129837178;68073159;;;;;;
455400;736308;667932;42692;133109756;67395347;;;;;;
455520;736308;667932;42692;132355306;67229567;;;;;;
455640;736308;667932;42692;128469708;65971998;;;;;;
455760;736308;667932;42692;131481392;67035753;;;;;;
455880;736308;667932;42692;115416947;60589678;;;;;;
456000;736308;667932;42692;120125253;63144795;;;;;;
456120;736308;667932;42692;144912823;66468739;;;;;;
456240;736308;667932;42692;119729123;60992736;;;;;;
456360;736308;667932;42692;125064357;65548558;;;;;;
456480;736308;667932;42692;123755796;66492513;;;;;;
456600;736308;667932;42692;125852490;60718225;;;;;;
456720;736308;667932;42692;128568635;63038354;;;;;;
456840;736308;667932;42692;125066858;62077067;;;;;;
456960;736308;667932;42692;111552193;62714899;;;;;;
457080;736308;667932;42692;124075276;66709945;;;;;;
457200;736308;667932;42692;137579600;65067982;;;;;;
457320;736308;667932;42692;120267730;65894473;;;;;;
457440;736308;667932;42692;124590894;64371578;;;;;;
457560;736308;667932;42692;133179960;64729412;;;;;;
457680;736308;667932;42692;141740151;64672940;;;;;;
457800;736308;667932;42692;134982801;67390523;;;;;;
457920;736308;667932;42692;131022200;64241141;;;;;;
458040;736308;667932;42692;113100706;61973227;;;;;;
458160;736308;667932;42692;132271674;64560174;;;;;;
458280;736308;667932;42692;127672907;61561914;;;;;;
458400;736308;667932;42692;122944598;66966214;;;;;;
458520;736308;667932;42692;123674847;64151492;;;;;;
458640;736308;667932;42692;120762769;61956658;;;;;;
458760;736308;667932;42692;139480509;63000104;;;;;;
458880;736308;667932;42692;133243297;69824957;;;;;;
459000;736308;667932;42692;124062478;67360923;;;;;;
459120;736308;667932;42692;115696573;64360363;;;;;;
459240;736308;667932;42628;132123363;67512084;;;;;;
459360;736308;667932;42628;129540215;66532975;;;;;;
459480;736308;667932;42628;128372602;64181513;;;;;;
459600;736308;667932;42628;124484728;67901454;;;;;;
459720;736308;667932;42628;133047481;65167941;;;;;;
459840;736308;667932;42628;120836192;65812741;;;;;;
459960;736308;667932;42628;129242051;70421091;;;;;;
460080;736308;667932;42628;136549262;64319184;;;;;;
460200;736308;667932;42628;115739945;61951618;;;;;;
460320;736308;667932;42628;123754803;68059676;;;;;;
460440;736308;667932;42628;129809961;68035593;;;;;;
460560;736308;667932;42628;120773096;62221226;;;;;;
460680;736308;667932;42628;126657949;66540598;;;;;;
460800;736308;667932;42628;121363326;68397096;;;;;;
460920;736308;667932;42628;139848903;69200838;;;;;;
461040;736308;667932;42628;126447195;65085737;;;;;;
461160;736308;667932;42628;134193211;65239930;;;;;;
461280;736308;667932;42628;124053342;67685742;;;;;;
461400;736308;667932;42628;117261599;67121437;;;;;;
461520;736308;667932;42628;131282412;66319927;;;;;;
461640;736308;667932;42628;113837653;63987255;;;;;;
461760;736308;667932;42628;126641740;66612941;;;;;;
461880;736308;667932;42628;137198568;67483321;;;;;;
462000;736308;667932;42628;119309876;66996186;;;;;;
462120;736308;667932;42628;123046073;62447845;;;;;;
462240;736308;667932;42628;118790530;66279847;;;;;;
462360;736308;667932;42628;126055943;63668383;;;;;;
462480;736308;667932;42628;120751446;62147704;;;;;;
462600;736308;667932;42628;119048102;61767278;;;;;;
462720;736308;667932;42628;129189865;65874373;;;;;;
462840;736308;667932;42628;135350575;68046355;;;;;;
462960;736308;667932;42628;126270349;62118293;;;;;;
463080;736308;667932;42628;127872464;65406953;;;;;;
463200;736308;667932;42628;122042556;65346056;;;;;;
463320;736308;667932;42628;130068164;63271251;;;;;;
463440;736308;667932;42628;110635683;62667549;;;;;;
463560;736308;667932;42628;124452903;63449103;;;;;;
463680;736308;667932;42628;121132581;63528748;;;;;;
463800;736308;667932;42628;131766922;66789286;;;;;;
463920;736308;667932;42628;124446903;67919885;;;;;;
464040;736308;667932;42628;133324913;64839395;;;;;;
464160;736308;667932;42628;125995047;65717383;;;;;;
464280;736308;667932;42628;126549657;65034385;;;;;;
464400;736308;667932;42628;129642664;65879872;;;;;;
464520;736308;667932;42628;121023805;66389760;;;;;;
464640;736308;667932;42628;119630309;64023224;;;;;;
464760;736308;667932;42628;119835209;64071727;;;;;;
464880;736308;667932;42628;125867051;63728548;;;;;;
465000;736308;667932;42628;139203725;66454699;;;;;;
465120;736308;667932;42628;131225519;67453019;;;;;;
465240;736308;667932;42628;126275563;68567863;;;;;;
465360;736308;667932;42628;131168232;64951280;;;;;;
465480;736308;667932;42628;136930108;66883286;;;;;;
465600;736308;667932;42628;124859472;66864097;;;;;;
465720;736308;667932;42628;125945521;67353291;;;;;;
465840;736308;667932;42628;126602942;62288388;;;;;;
465960;736308;667932;42628;115844289;66573547;;;;;;
466080;736308;667932;42628;135283150;71388695;;;;;;
466200;736308;667932;42628;133087277;66427564;;;;;;
466320;736308;667932;42628;127812549;65752989;;;;;;
466440;736308;667932;42628;123402429;63862089;;;;;;
466560;736308;667932;42628;126611274;67152296;;;;;;
466680;736308;667932;42628;124847088;66624423;;;;;;
466800;736308;667932;42628;123079779;64249768;;;;;;
466920;736308;667932;42628;123013313;67013655;;;;;;
467040;736308;667932;42628;130995226;68529025;;;;;;
467160;736308;667932;42628;130530940;67619570;;;;;;
467280;736308;667932;42628;123940467;67509235;;;;;;
467400;736308;667932;42628;128310930;65480092;;;;;;
467520;736308;667932;42628;137809431;65068610;;;;;;
467640;736308;667932;42628;119014939;65026402;;;;;;
467760;736308;667932;42628;117691096;67942491;;;;;;
467880;736308;667932;42628;115117339;61705800;;;;;;
468000;736308;667932;42628;124763416;66109617;;;;;;
468120;736308;667932;42628;121861176;65584026;;;;;;
468240;736308;667932;42628;135012406;67095491;;;;;;
468360;736308;667932;42628;129334239;64218795;;;;;;
468480;736308;667932;42628;113045080;63168293;;;;;;
468600;736308;667932;42628;126972731;65841769;;;;;;
468720;736308;667932;42628;123626173;62222866;;;;;;
468840;736308;667932;42628;134723424;65179194;;;;;;
468960;736308;667932;42636;135142812;61808482;;;;;;
469080;736308;667932;42628;120323611;66332349;;;;;;
469200;736308;667932;42628;114931820;61707057;;;;;;
469320;736308;667932;42628;112597974;61201915;;;;;;
469440;736308;667932;42628;120108796;63114517;;;;;;
469560;736308;667932;42628;125630728;64947989;;;;;;
469680;736308;667932;42628;131893137;65620229;;;;;;
469800;736308;667932;42628;130322843;65788079;;;;;;
469920;736308;667932;42628;127924827;68297902;;;;;;
470040;736308;667932;42628;126459837;67747061;;;;;;
470160;736308;667932;42628;128636124;65732295;;;;;;
470280;736308;667932;42628;119064040;62228977;;;;;;
470400;736308;667932;42628;116551354;61020043;;;;;;
470520;736308;667932;42628;131737979;67652162;;;;;;
470640;736308;667932;42628;123935673;68519837;;;;;;
470760;736308;667932;42628;127063015;62685678;;;;;;
470880;736308;667932;42628;138658925;68287288;;;;;;
471000;736308;667932;42628;122513990;63585366;;;;;;
471120;736308;667932;42628;122968038;64474907;;;;;;
471240;736308;667932;42628;125902346;62210434;;;;;;
471360;736308;667932;42628;124169034;65754216;;;;;;
471480;736308;667932;42628;116238982;62494229;;;;;;
471600;736308;667932;42628;128985093;68921316;;;;;;
471720;736308;667932;42628;127906820;64741850;;;;;;
471840;736308;667932;42628;115381817;63178688;;;;;;
471960;736308;667932;42628;121801188;62185704;;;;;;
472080;736308;667932;42628;129346610;65211201;;;;;;
472200;736308;667932;42628;117533716;64969568;;;;;;
472320;736308;667932;42628;129588951;67078281;;;;;;
472440;736308;667932;42628;129511608;65370378;;;;;;
472560;736308;667932;42628;111751050;62562375;;;;;;
472680;736308;667932;42628;118549365;64733192;;;;;;
472800;736308;667932;42628;115007961;65574034;;;;;;
472920;736308;667932;42628;121729637;64237267;;;;;;
473040;736308;667932;42628;128136757;67130561;;;;;;
473160;736308;667932;42628;129863960;66411248;;;;;;
473280;736308;667932;42628;120152909;63339826;;;;;;
473400;736308;667932;42628;128591910;66550699;;;;;;
473520;736308;667932;42628;124146775;65846728;;;;;;
473640;736308;667932;42704;116642629;64394482;;;;;;
473760;736308;667932;42628;121745239;70243057;;;;;;
473880;736308;667932;42628;135142392;68838536;;;;;;
474000;736308;667932;42628;132165899;65348428;;;;;;
474120;736308;667932;42628;125832793;61564329;;;;;;
474240;736308;667932;42628;133844401;66520069;;;;;;
474360;736308;667932;42628;126435034;66075963;;;;;;
474480;736308;667932;42628;120357150;62204062;;;;;;
474600;736308;667932;42628;127182638;69144754;;;;;;
474720;736308;667932;42628;135026277;66624658;;;;;;
474840;736308;667932;42628;129713902;62348731;;;;;;
474960;736308;667932;42628;124299084;69068114;;;;;;
475080;736308;667932;42628;132814671;67284114;;;;;;
475200;736308;667932;42628;120004502;63530503;;;;;;
475320;736308;667932;42628;125311740;65581828;;;;;;
475440;736308;667932;42628;125630620;64989518;;;;;;
475560;736308;667932;42628;119727172;61321537;;;;;;
475680;736308;667932;42628;122076186;62206382;;;;;;
475800;736308;667932;42628;128711098;67973857;;;;;;
475920;736308;667932;42628;124214272;62445903;;;;;;
476040;736308;667932;42628;129712379;66689392;;;;;;
476160;736308;667932;42628;124811388;67882177;;;;;;
476280;736308;667932;42628;135686201;70290605;;;;;;
476400;736308;667932;42628;128128971;64025656;;;;;;
476520;736308;667932;42628;132082372;68782201;;;;;;
476640;736308;667932;42628;128515201;68503157;;;;;;
476760;736308;667932;42628;122798055;67984180;;;;;;
476880;736308;667932;42628;121342210;64100958;;;;;;
477000;736308;667932;42628;121638861;66814417;;;;;;
477120;736308;667932;42628;128164614;65752025;;;;;;
477240;736308;667932;42628;126754024;60602349;;;;;;
477360;736308;667932;42628;119327810;62008670;;;;;;
477480;736308;667932;42628;131827454;66066627;;;;;;
477600;736308;667932;42628;124292674;62901606;;;;;;
477720;736308;667932;42628;124843011;64772352;;;;;;
477840;736308;667932;42628;125349294;66099325;;;;;;
477960;736308;667932;42628;125054780;61282960;;;;;;
478080;736308;667932;42628;127470227;63970548;;;;;;
478200;736308;667932;42628;124272658;67429214;;;;;;
478320;736308;667932;42628;127284371;71499206;;;;;;
478440;736308;667932;42628;129907806;67045502;;;;;;
478560;736308;667932;42628;127508942;65923599;;;;;;
478680;736308;667932;42628;123522322;64505926;;;;;;
478800;736308;667932;42628;121368349;65905994;;;;;;
478920;736308;667932;42628;144256858;67384938;;;;;;
479040;736308;667932;42628;116563967;63540569;;;;;;
479160;736308;667932;42628;136881198;67802701;;;;;;
479280;736308;667932;42628;127573923;66380172;;;;;;
479400;736308;667932;42628;132802454;65295056;;;;;;
479520;736308;667932;42628;112001125;62146557;;;;;;
479640;736308;667932;42628;127859233;68479604;;;;;;
479760;736308;667932;42628;120448449;63207860;;;;;;
479880;736308;667932;42628;125759327;65613881;;;;;;
480000;736308;667932;42628;123546432;63517600;;;;;;
480120;736308;667932;42628;131767236;65785856;;;;;;
480240;736308;667932;42628;130455941;62476626;;;;;;
480360;736308;667932;42628;117438746;64889387;;;;;;
480480;736308;667932;42628;126599897;65102756;;;;;;
480600;736308;667932;42628;119613795;70153620;;;;;;
480720;736308;667932;42628;116120645;64348732;;;;;;
480840;736308;667932;42628;133106006;66401287;;;;;;
480960;736308;667932;42628;129338690;70303818;;;;;;
481080;736308;667932;42628;136630974;66111551;;;;;;
481200;736308;667932;42628;120591001;63164249;;;;;;
481320;736308;667932;42628;132660105;63528782;;;;;;
481440;736308;667932;42628;122447997;63113142;;;;;;
481560;736308;667932;42628;121403030;66195383;;;;;;
481680;736308;667932;42628;122208119;66258829;;;;;;
481800;736308;667932;42628;119619880;68434418;;;;;;
481920;736308;667932;42628;127210235;66738547;;;;;;
482040;736308;667932;42628;127332257;69034024;;;;;;
482160;736308;667932;42628;127798177;65646930;;;;;;
482280;736308;667932;42628;135247483;66428227;;;;;;
482400;736308;667932;42628;136543014;66157180;;;;;;
482520;736308;667932;42628;120057900;62590982;;;;;;
482640;736308;667932;42628;129326538;63258966;;;;;;
482760;736308;667932;42628;119369449;63474285;;;;;;
482880;736308;667932;42628;128338250;66553418;;;;;;
483000;736308;667932;42628;128655719;68976349;;;;;;
483120;736308;667932;42628;124192609;68708353;;;;;;
483240;736308;667932;42628;133312745;63785320;;;;;;
483360;736308;667932;42628;128339962;67778152;;;;;;
483480;736308;667932;42628;124725888;66369051;;;;;;
483600;736308;667932;42628;136854076;68221576;;;;;;
483720;736308;667932;42628;121330740;65881487;;;;;;
483840;736308;667932;42628;133755550;68091426;;;;;;
483960;736308;667932;42628;121271542;67225407;;;;;;
484080;736308;667932;42628;131170272;68859964;;;;;;
484200;736308;667932;42628;128452652;63506150;;;;;;
484320;736308;667932;42628;123062513;66349647;;;;;;
484440;736308;667932;42628;125762632;64194085;;;;;;
484560;736308;667932;42628;131041339;63785018;;;;;;
484680;736308;667932;42628;131374981;68295701;;;;;;
484800;736308;667932;42628;124411361;63978805;;;;;;
484920;736308;667932;42628;129293791;65235710;;;;;;
485040;736308;667932;42628;131597991;65351381;;;;;;
485160;736308;667932;42628;122199571;61965860;;;;;;
485280;736308;667932;42628;123974408;69160290;;;;;;
485400;736308;667932;42628;116109870;66019950;;;;;;
485520;736308;667932;42628;124639921;63645956;;;;;;
485640;736308;667932;42628;133994446;67691678;;;;;;
485760;736308;667932;42628;127379426;65299203;;;;;;
485880;736308;667932;42628;123347412;65585337;;;;;;
486000;736308;667932;42628;120819495;63751370;;;;;;
486120;736308;667932;42628;120714062;65044997;;;;;;
486240;736308;667932;42628;130024180;69685966;;;;;;
486360;736308;667932;42628;127642371;68393339;;;;;;
486480;736308;667932;42628;131188518;67949580;;;;;;
486600;736308;667932;42628;129865532;63707404;;;;;;
486720;736308;667932;42628;124213727;65773146;;;;;;
486840;736308;667932;42628;132840945;69709630;;;;;;
486960;736308;667932;42628;134583315;69158340;;;;;;
487080;736308;667932;42628;133506512;66464453;;;;;;
487200;736308;667932;42628;128035204;67271423;;;;;;
487320;736308;667932;42628;125101426;67776011;;;;;;
487440;736308;667932;42628;125823357;67730354;;;;;;
487560;736308;667932;42628;130412088;70522210;;;;;;
487680;736308;667932;42628;130069609;63906174;;;;;;
487800;736308;667932;42628;124215425;65671274;;;;;;
487920;736308;667932;42628;123050886;66770640;;;;;;
488040;736308;667932;42628;119744634;68406477;;;;;;
488160;736308;667932;42628;117432926;62090733;;;;;;
