Tempo privilegiato,Tempo processore,Tempo utente,Altre operazioni IO,Altri byte IO,Byte dati IO,Byte del file di paging,Byte del pool di paging,Byte del pool non-paging,Byte letti IO,Byte massimi file di paging,Byte privati,Byte scritti IO,Byte virtuali,Conteggio degli handle,Conteggio thread,Creazione ID processo,Errori di pagina,ID processo,Massimo valore byte virtuali,Max working set,Operazioni dati IO,Operazioni lettura IO,Operazioni scrittura IO,Priorità base,Tempo trascorso,Working set,Working set - Privato,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9
"4,1823156371","694,78718521","690,60486957",0,0,0,4761591808,347904,19624,0,4762353664,4761591808,0,9284878336,295,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"386,9915308",4719382528,4713644032,"46,794165863","-24,76265327","-140,0801538","25,156057934","53,061623362","49,412456752","-23,07066216","-49,74234747","-5,822758227"
"0,5199666702","652,03820446","651,51823779",0,0,0,4761591808,347904,19624,0,4762353664,4761591808,0,9284878336,295,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"389,9965311",4719382528,4713644032,"47,693331867","-24,77550608","-142,1087932","26,738980951","53,229063701","49,349684842","-24,55503947","-57,77914363","-5,372126252"
"7,8005311251","620,40224215","612,60171102",0,0,0,4761591808,347904,19624,0,4762353664,4761591808,0,9284878336,295,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"393,0011342",4719382528,4713644032,"49,404675832","-24,55012278","-148,6343453","34,463261969","52,921033852","50,47342309","-23,26554299","-49,88053687","-5,650402114"
"1,0450825888","627,04955327","626,00447068",0,0,0,4761591808,347904,19624,0,4762353664,4761591808,0,9284878336,295,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"395,9913285",4719382528,4713644032,"48,498025099","-24,71978441","-144,6353506","29,412753799","53,211587428","49,625038416","-24,78550323","-58,78234483","-5,272020958"
0,"782,24255807","782,24255807",0,0,0,4761591808,347904,19624,0,4762353664,4761591808,0,9284878336,295,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"398,9935143",4719382528,4713644032,"43,732460974","-25,00821201","-130,0592506","14,260209366","53,223370083","48,172498767","-22,82433017","-49,48053632","-6,030113248"
"6,2443070652","848,70540195","842,46109489",0,0,0,4761591808,347904,19624,0,4762353664,4761591808,0,9284878336,295,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"401,9962494",4719382528,4713644032,"42,392124975","-24,97423632","-127,1821836","12,160079297","52,939072937","48,334169904","-20,38495496","-36,22278945","-6,764551741"
"2,0793364328","620,1620911","618,08275466",0,0,0,4761559040,347904,19488,0,4762353664,4761559040,0,9283829760,295,22,16052,0,22912,9294405632,4719943680,0,0,0,8,"405,002016",4719362048,4713623552,"48,943258754","-25,22252056","-146,6845889","29,841112802","51,292151717","49,992107193","-24,13686274","-57,90427826","-5,546428467"
"6,2709680268","680,92261157","674,65164355",0,0,0,4761559040,347904,19488,0,4762353664,4761559040,0,9283829760,295,22,16052,0,22912,9294405632,4719943680,0,0,0,8,"407,991985",4719362048,4713623552,"47,559114865","-25,22707432","-143,2915259","26,92622954","51,097820646","49,962216405","-22,26935185","-47,88629943","-6,124975374"
"5,7277626011","878,95120643","873,22344383",0,0,0,4761559040,347904,19488,0,4762353664,4761559040,0,9283829760,295,22,16052,0,22912,9294405632,4719943680,0,0,0,8,"410,9927204",4719362048,4713623552,"41,560922489","-25,57665376","-125,089639","8,1097377114","51,078707225","48,201368146","-19,57796472","-34,92173996","-7,140691236"
"5,2056971683","664,76752839","659,56183122",0,0,0,4761559040,347904,19488,0,4762353664,4761559040,0,9283829760,295,22,16052,0,22912,9294405632,4719943680,0,0,0,8,"413,9942396",4699451392,4696072192,"47,929031975","-25,04109163","-144,2727226","27,716565144","51,076771553","49,640302183","-22,82143424","-50,45980301","-5,990443483"
"4,6865195801","710,26807858","705,581559",0,0,0,4761559040,347904,19488,0,4762353664,4761559040,0,9283829760,295,22,16052,0,22912,9294405632,4719943680,0,0,0,8,"416,9948672",4614017024,4610637824,"46,494719596","-24,2971587","-140,1393486","23,057552065","50,768151398","47,660275309","-22,60437805","-47,92767792","-6,273448052"
"1,0407383974","649,42075998","648,38002158",0,0,0,4761559040,347904,19488,0,4762353664,4761559040,0,9283829760,295,22,16052,0,22912,9294405632,4719943680,0,0,0,8,"419,997543",4566646784,4563267584,"47,93038629","-23,81682132","-143,9518893","26,295823767","50,76065547","46,906695671","-24,51290102","-57,13982468","-5,768849312"
"4,1661982471","871,77698321","867,61078496","2,3331512698","19,331824807","8,3326831063",4760825856,351104,19624,"0,3333073243",4762353664,4760825856,"7,999375782",9284878336,297,23,16052,"280,97807434",22912,9294405632,4719943680,"0,6666146485","0,3333073243","0,3333073243",8,"422,9978803",4533686272,4530286592,"51,371799113","-23,21504324","-106,114118","21,871248343","35,888963351","49,83400601","-42,6499524","-36,07484673","-32,21934559"
"6,2354817201","929,60639977","923,37091805",0,0,0,4760825856,351104,19624,0,4762353664,4760825856,0,9284878336,297,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"426,0048653",4479660032,4476260352,"36,732688883","-22,66298524","-110,7856229","14,262414287","43,077098441","42,327953883","-16,6137011","-31,98780508","-5,667419369"
"3,1334403393","942,12106203","938,98762169",0,0,0,4760825856,351104,19624,0,4762353664,4760825856,0,9284878336,297,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"428,9967844",4479660032,4476260352,"36,03247266","-22,75678244","-108,0926695","11,061174113","43,208447983","41,857211625","-17,17684245","-35,4199853","-5,543817911"
"8,8170556793","822,06077951","813,24372383",0,0,0,4760825856,351104,19624,0,4762353664,4760825856,0,9284878336,297,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"432,0094114",4446105600,4442705920,"40,223745992","-22,09110499","-121,9177979","25,950724487","42,862285547","42,951111449","-17,64938918","-35,82047873","-5,28490104"
"7,3151942822","835,4996898","828,18449552",0,0,0,4760825856,351104,19624,0,4762353664,4760825856,0,9284878336,297,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"434,9997626",4429328384,4425928704,"39,66040658","-21,98525099","-119,994402","23,697760929","42,861177298","42,359594075","-17,87719574","-36,95136791","-5,278655085"
"7,3260230285","928,83506254","921,50903951",0,0,0,4760825856,351104,19624,0,4762353664,4760825856,0,9284878336,297,23,16052,0,22912,9294405632,4719943680,0,0,0,8,"437,9856937",4429328384,4425928704,"36,861259104","-22,14352766","-111,5496641","15,004126288","42,840595179","41,560843833","-16,54489462","-30,47104703","-5,77375153"
"7,8022057697","1008,0449854","1000,2427797","4,6605867759","38,616290429","16,644952771",4760875008,357504,19896,"0,6657981108",4762353664,4760875008,"15,97915466",9286975488,301,25,16052,"60,254729031",22912,9294405632,4719943680,"1,3315962217","0,6657981108","0,6657981108",8,"440,9896519",4428513280,4425097216,"41,481749511","-20,43287555","-78,70072252","29,702105838","26,633781128","39,337640589","-13,24215362","-26,56632888","-6,059551944"
"6,2440712543","1130,6972363","1124,4531651",0,0,0,4760875008,357504,19896,0,4762353664,4760875008,0,9286975488,301,25,16052,0,22912,9294405632,4719943680,0,0,0,8,"443,9925004",4428513280,4425097216,"24,054543768","-20,86238629","-71,42115021","16,918167136","28,540672058","37,523422398","-8,293436027","-21,03525686","-2,41806341"
"7,8040118365","1180,4868571","1172,6828453","2,3308280816","19,312575533","8,3243860058",4760068096,360704,20032,"0,3329754402",4762353664,4760068096,"7,9914105655",9288024064,303,26,16052,"29,967789621",22912,9294405632,4719943680,"0,6659508805","0,3329754402","0,3329754402",8,"446,9957634",4428107776,4424675328,"26,193104829","-20,16976783","-54,73444486","24,221607242","20,468152733","36,315365684","-5,99052455","-16,58322203","-2,900309688"
"6,7662942776","1329,8370676","1323,0707734",0,0,0,4760068096,360704,20032,0,4762353664,4760068096,0,9288024064,303,26,16052,0,22912,9294405632,4719943680,0,0,0,8,"449,9977759",4428107776,4424675328,"14,814124707","-20,54042495","-42,9915199","9,4565859686","21,409701885","34,627446727","-2,338886933","-8,077212727","-1,546070738"
"6,245773277","1206,9956858","1200,7499125","2,3317371815","19,320108075","8,3276327911",4759367680,363904,20168,"0,3331053116",4762353664,4759367680,"7,9945274795",9289072640,305,27,16052,"26,31531962",22912,9294405632,4719943680,"0,6662106233","0,3331053116","0,3331053116",8,"452,9998061",4391391232,4387950592,"21,818609947","-19,22351699","-41,08671346","31,401350192","13,412117178","33,938307711","-2,808502132","-18,45506836","-0,626213759"
"8,3735660854","1389,4886223","1381,1150562","2,3445770653","19,426495684","8,3734895188",4759334912,367104,20304,"0,3349395808",4762353664,4759334912,"8,038549938",9290121216,307,28,16052,"27,130106041",22912,9294405632,4719943680,"0,6698791615","0,3349395808","0,3349395808",8,"455,9853919",4354211840,4350758912,"13,294826358","-18,31260238","-15,05674831","26,484803229","5,9748312243","30,881103268","2,9273492034","-4,339784589","0,3332056334"
"7,7770047136","1248,46849","1240,6914853",0,0,0,4759334912,367104,20304,0,4762353664,4759334912,0,9290121216,307,28,16052,0,22912,9294405632,4719943680,0,0,0,8,"458,9990843",4271095808,4267642880,"10,695191178","-17,37036832","-30,00173739","39,042010928","6,5738055302","30,316007578","1,981467415","-15,21208313","2,8393840177"
"5,7267963457","1211,9983539","1206,2715575",0,0,0,4759334912,367104,20304,0,4762353664,4759334912,0,9290121216,307,28,16052,0,22912,9294405632,4719943680,0,0,0,8,"462,000326",4196536320,4193083392,"11,561800692","-16,62888267","-32,48829355","41,029889037","6,3898664003","29,053767557","0,7038747267","-20,4925797","3,0936968472"
"8,367362","1194,4409255","1186,0735635",0,0,0,4759334912,367104,20304,0,4762353664,4759334912,0,9290121216,307,28,16052,0,22912,9294405632,4719943680,0,0,0,8,"464,9881255",4128595968,4125237248,"12,353211037","-15,87438444","-35,60220948","44,337346391","6,0241387956","28,298194727","0,840861432","-17,96992058","2,9663655754"
"6,2459128828","1199,2152735","1192,9693606",0,0,0,4759334912,367104,20304,0,4762353664,4759334912,0,9290121216,307,28,16052,0,22912,9294405632,4719943680,0,0,0,8,"467,9900886",4111818752,4108460032,"11,984965395","-15,76833417","-34,15168854","42,485711499","6,0516769904","27,708358091","0,3415228269","-20,55967784","3,0564440118"
"8,3299050221","1235,4290386","1227,0991336",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,"0,6664065016",22912,9294405632,4719943680,0,0,0,8,"470,9913233",3906146304,3902787584,"11,228007411","-14,31543975","-33,40431285","39,408591217","3,287088858","24,164417975","1,0544515657","-14,9943785","2,2458333356"
"21,351141922","1102,4479865","1081,0968446",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"473,9917483",3872591872,3869233152,"16,558329424","-13,45488163","-52,10624353","60,306326947","2,6439090288","26,212576161","2,2130893186","-6,127297792","2,1901422879"
"13,531511267","1177,761923","1164,2304117",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"476,9939998",3817103360,3813744640,"13,470473765","-13,2253294","-41,51576186","48,106804238","2,7570923329","23,657930014","1,2175799379","-11,68258273","2,2220786984"
"4,1617012022","1128,3412385","1124,1795373",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"479,9975792",3729219584,3725860864,"13,957039834","-12,50385592","-41,5324223","46,489106277","2,8422772621","21,410844192","-2,041921384","-27,98870781","2,9816744456"
"10,920239469","1213,1866039","1202,2663645",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"483,002321",3729219584,3725860864,"12,119018735","-12,4890995","-37,24967056","43,012639938","2,5318011839","21,475212209","0,7822505551","-12,74494487","2,1183798417"
"28,245418694","924,25286725","896,00744856",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"485,9895311",3569152000,3565793280,"22,573658777","-10,02844029","-72,58428281","81,16619365","1,2429423274","23,115536074","0,2316535337","-8,561555039","2,4497827793"
"33,15843145","1061,5879069","1028,4294754",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"489,0053553",3569152000,3565793280,"18,96761855","-10,14643866","-62,62122245","71,586198672","1,0009794927","22,513908996","3,3625050228","7,7604665346","1,4214617376"
"28,670357958","1007,6327624","978,96240444",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"492,0027891",3492298752,3488940032,"20,10320537","-9,410098177","-65,47147074","73,602996669","0,9175647978","21,07491035","1,2448743151","-2,107128617","1,9156828546"
"19,810026599","1004,0555587","984,24553209",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"495,0000087",3380215808,3376857088,"19,263492547","-8,518717009","-61,66383748","68,024159651","0,8798930823","18,061504771","-1,326725901","-14,50333439","2,3803723032"
"16,678683102","1134,6716598","1117,9929767",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"497,9978473",3380215808,3376857088,"15,016886537","-8,814320114","-48,26368582","53,794316865","0,9871469077","16,575220837","-0,214340999","-9,795275485","1,8802035363"
"18,7342445","1154,7580152","1136,0237707",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"501,0003703",3346661376,3343302656,"14,623614885","-8,472563571","-47,57596188","53,239844258","0,7677360294","16,043133284","0,442538807","-5,515918269","1,6189352426"
"9,9380554934","1112,0161042","1102,0780487",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,"7,3647437198",22912,9294405632,4719943680,0,0,0,8,"503,9876247",3279642624,3276193792,"15,158778395","-7,956935333","-47,02817764","51,493249146","0,7123716752","14,35468174","-3,188838811","-20,51692925","1,5939369915"
"8,3258092995","1193,7129083","1185,387099",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"506,9903358",3279642624,3276193792,"12,353589289","-8,128630946","-39,00894953","42,721280593","0,9570547871","13,289522671","-1,731323518","-17,16403635","1,9919333032"
"7,808084008","1304,9911072","1297,1830232",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"509,9920325",3279642624,3276193792,"8,9607812267","-8,329881895","-28,67393274","32,008348901","0,9554694947","12,275094974","-0,269734084","-10,17333623","1,434160143"
"5,7251365522","1204,8810108","1199,1558742",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"512,9941443",3279642624,3276193792,"11,746261052","-8,207937046","-36,69009274","39,974367717","1,0669476064","12,888893984","-2,193800216","-19,99465116","2,0919166582"
"7,2876800627","1185,2891073","1178,0014273",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"515,9957854",3246088192,3242639360,"12,491817717","-7,81019748","-39,34675794","42,795327666","0,877371815","12,639095057","-2,220036101","-19,14705965","2,0710056402"
"10,407738908","977,28668348","966,87894457",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"518,9983588",3178979328,3175530496,"19,047361444","-6,72776496","-59,94171377","64,171214206","0,5347620063","13,585806157","-4,678793246","-29,15285853","2,9237477273"
"11,446597518","1051,0057721","1039,5591746",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"522,0014346",3178979328,3175530496,"16,944371517","-6,828475246","-53,78994354","57,980474984","0,4739483428","13,075576718","-3,38023753","-22,60662123","2,4696081399"
"3,1404944669","1168,7873574","1165,646863",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"524,9866333",3178979328,3175530496,"12,541094631","-7,223831819","-38,94946376","41,553006835","0,8076737187","11,093161858","-3,687559623","-25,95922113","2,3542769185"
"10,934455847","1028,8802264","1017,9457706",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"527,9874685",3178979328,3175530496,"17,554576108","-6,802006222","-55,53566306","59,707026668","0,5007001076","13,204900107","-3,817835294","-24,84901467","2,6180603468"
"11,452106441","1122,3064312","1110,8543248",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"530,9890997",3044761600,3041312768,"14,782452543","-5,639558787","-47,72578767","51,21652693","-0,046456123","10,062461897","-2,845533982","-17,5031658","1,9756130121"
"9,3711522049","1094,8629493","1085,4917971",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,"4,9979801496",22912,9294405632,4719943680,0,0,0,8,"533,9903315",3044823040,3041325056,"15,513734862","-5,644999193","-49,03628284","52,476922591","-0,081234268","10,173879543","-4,19451873","-22,23941904","1,7515715113"
"6,2491005461","1248,2578341","1242,0087335",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"536,9907633",3044823040,3041325056,"10,45892673","-5,975847696","-33,70609492","36,062744059","0,1514296364","8,3740083144","-2,294624107","-15,98935332","1,6269826001"
"13,539794564","961,32541407","947,78561951",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"539,9911781",2910605312,2907107328,"19,807518834","-4,006509542","-63,7385398","67,471519382","-0,606856278","9,2845074439","-5,122216157","-25,60417138","2,5845144644"
"6,7449668352","1105,6557174","1098,9107505",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"543,0026829",2910605312,2907107328,"14,765930499","-4,411557713","-47,25443884","49,560411956","-0,344168279","7,2515894111","-4,690090443","-25,02329799","2,2360218229"
"10,930338442","939,48861373","928,55827528",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"546,0046485",2910605312,2907107328,"20,189496146","-4,029815785","-64,40340665","67,795553448","-0,489496137","9,1656958654","-6,056995935","-30,73319786","2,8598571277"
"3,662890928","1027,7025404","1024,0396494",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"548,9906779",2910605312,2907107328,"16,782053939","-4,350412056","-52,76219806","54,805614572","-0,194324227","7,5583288032","-6,53729584","-34,6944839","2,8375432534"
"9,3675287713","972,14131916","962,77379038",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"551,9930706",2877050880,2873552896,"19,040403848","-3,794079161","-60,75839434","63,696368692","-0,555246485","8,101945547","-6,085933179","-30,59801348","2,7535319235"
"12,498290234","972,26282778","959,76453754",0,0,0,4759302144,367104,20168,0,4762353664,4759302144,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"554,993481",2877050880,2873552896,"19,364512919","-3,720298353","-62,32186361","65,738426785","-0,690692029","8,4674601899","-5,335881769","-26,25072222","2,5611379155"
"7,2876795772","936,46682567","929,17914609",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,"1,9988954104",22912,9294405632,4719943680,0,0,0,8,"557,9951223",2877075456,2873577472,"19,943435628","-3,769012668","-62,89198552","65,681447065","-0,516779763","8,2245821969","-7,289296139","-35,92927625","2,8884509274"
"8,8517457142","962,23682823","953,38508251",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"560,9959428",2877075456,2873577472,"19,283719093","-3,774396593","-61,39649721","64,27818981","-0,537728345","8,1390070915","-6,364031028","-31,99607691","2,8548233377"
"6,2457647469","1089,8859483","1083,6401836",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"563,9979771",2877075456,2873577472,"15,181128822","-4,052600435","-48,52916274","50,669506375","-0,452549912","6,7396853427","-5,168344089","-26,76544833","2,3382017218"
"9,3698937203","1017,6745679","1008,3046742",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"566,999612",2877075456,2873577472,"17,674701119","-3,855797705","-56,63804598","59,450066325","-0,572175212","7,7243035952","-5,450367119","-27,43782475","2,5293494804"
"4,709480874","1140,2176472","1135,5081663",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"569,9856099",2877075456,2873577472,"13,510229198","-4,173588138","-43,19984693","44,969892443","-0,397082746","6,1281043171","-4,818469392","-25,40809408","2,1655686407"
"7,8078179119","1108,1896223","1100,3818044",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"572,9874089",2877075456,2873577472,"14,795505777","-4,045820817","-47,65770897","49,98765445","-0,524222417","6,7653370326","-4,534185728","-23,33272709","2,1454508904"
"13,539836983","819,16013749","805,62030051",0,0,0,4759367680,367104,20168,0,4762353664,4759367680,0,9289072640,307,27,16052,0,22912,9294405632,4719943680,0,0,0,8,"575,9878143",2877075456,2873577472,"24,067149002","-3,418506911","-76,70796561","80,690418746","-0,710030069","9,9135125349","-7,281771403","-35,4097905","3,3253659353"
