'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
176424,172584,34560,32336,208,64,4571628,191196,1117916,0,467236,926556,4571628,8159224,140,0,84680,23844,112672,7216,317872,1020,0,2,"-0,202615661","1,5403037057","0,353068703","0,0230158181","-0,632993997","-0,135081168","0,0442920542"
176684,173352,34560,33952,208,69,4570104,191224,1117916,0,468884,926552,4570104,8159224,164,0,86300,23844,112428,7212,319772,1530,0,2,"-0,155000923","1,4281735871","0,3468704896","0,0044290753","0,4538702576","0,8926225444","-0,064952067"
176684,173352,34560,34220,208,65,4569624,191260,1117916,0,469180,926556,4569624,8159224,144,0,86732,23844,112712,7216,316832,1530,0,2,"-0,179742382","1,474002585","0,3688901574","0,0010043949","0,4758370143","0,8524360056","0,0053585914"
176684,173608,34560,33728,208,71,4570088,191300,1117916,0,468712,926572,4570088,8159224,36,0,86412,23844,112508,7216,322460,1020,0,2,"0,1812957495","1,3641766264","0,2778677545","0,0187485067","-0,544650544","-0,096612173","-0,004169969"
177192,173608,35624,34224,212,67,4569500,191340,1117916,0,469260,926560,4569500,8159224,140,0,86628,23844,112720,7220,321344,1020,0,2,"0,3022015253","1,3186292255","0,3128490495","0,0111225986","-0,479267479","-0,14850535","0,0084071857"
177192,174632,35624,34100,212,66,4568268,191380,1117916,0,469128,926576,4568268,8159224,164,0,86548,23844,114456,7220,320760,1020,0,2,"0,4994351839","1,5265960963","0,4413242192","0,0597888475","-0,790977406","0,1185243402","0,0451377592"
177444,173352,35624,34176,212,94,4569176,191392,1117916,0,469300,926528,4569176,8159224,144,0,86304,23844,112840,7220,318284,1020,0,2,"0,3470033114","1,407560355","0,3904985808","0,0674234257","-0,822990598","0,2191083641","0,1522316841"
177444,173608,35624,33936,212,77,4570180,191408,1117920,0,469100,926504,4570180,8159224,180,0,86060,23844,112424,7220,319068,1020,0,2,"0,2099059465","1,3386749792","0,3341703769","0,0246240603","-0,571717856","-0,060804287","0,063412149"
177444,173608,35624,33952,208,82,4569760,191448,1117920,0,469124,926516,4569760,8159224,140,0,86292,23844,112720,7212,319440,510,0,2,"0,443080475","1,383509158","0,2905858191","0,0528358231","-1,677232215","-0,96413081","-0,058559993"
177444,172588,35624,32620,208,112,4568892,191492,1117920,0,467840,926532,4568892,8159224,156,0,84960,23844,114872,7212,319576,1020,0,2,"0,4630383735","1,7848590175","0,5779230107","0,1757352192","-1,539510739","0,85431703","0,1944755379"
177444,173608,35624,34256,208,77,4569420,191532,1117920,0,469500,926548,4569420,8159224,12,0,86600,23844,112624,7216,321688,1020,0,2,"0,3163097177","1,3533058289","0,2757917486","0,0285117702","-0,587557536","-0,020691494","-0,002732924"
177704,173608,35624,34260,208,75,4568576,191556,1117920,0,469548,926528,4568576,8159224,176,0,86628,23844,113332,7216,320652,510,0,2,"0,5793085568","1,4060489146","0,3355507981","0,0538638835","-1,672394478","-0,972541428","-0,026220473"
177704,172328,35624,33104,208,59,4570432,191600,1117920,0,468408,926556,4570432,8159224,140,0,85556,23844,112816,7212,319620,1020,0,2,"0,0005992501","1,47810501","0,3120560684","0,0102362048","-0,529640964","-0,19332327","-0,106552656"
177704,173608,35624,34476,208,59,4568456,191628,1117924,0,469836,926536,4568456,8159224,168,0,86880,23844,113884,7216,321160,1020,0,2,"0,3856308081","1,4768615268","0,373346408","0,0289398883","-0,603154861","-0,064648097","-0,072623837"
177704,173608,35624,34500,208,52,4568240,191664,1117924,0,469892,926536,4568240,8159224,140,0,86844,23844,113700,7216,319172,1020,0,2,"0,2673684226","1,4872029316","0,3452370175","0,0098844038","-0,495283106","-0,195630435","-0,094015335"
177704,173608,35624,34624,208,38,4568864,191680,1117924,0,470072,926500,4568864,8159224,172,0,86812,23844,112996,7216,321068,1020,0,2,"0,1757824496","1,3583784295","0,2699891924","-0,037529788","-0,201473758","-0,486543847","-0,191022134"
177704,173608,35624,34500,208,86,4568744,191700,1117924,0,469996,926472,4568744,8159224,140,0,86844,23844,112596,7212,320940,1020,0,2,"0,3643665722","1,3575179652","0,3165311402","0,0437738449","-0,675238983","0,0921094222","-0,056535901"
177704,173608,35624,34592,208,109,4567568,191700,1117924,0,470140,926420,4567568,8159224,32,0,86908,23844,113960,7212,320248,1020,0,2,"0,6363195432","1,54954486","0,4267489565","0,1268373783","-1,182522794","0,6134769646","0,0919301391"
177704,173352,35624,34588,208,72,4568716,191736,1117924,0,470160,926428,4568716,8159224,140,0,87120,23844,112736,7216,320096,1020,0,2,"0,307309853","1,3568969937","0,3112522055","0,0189188535","-0,526427794","-0,08729197","-0,042000871"
177704,174632,35908,35724,212,71,4567732,191748,1117928,0,471348,926396,4567732,8159224,188,0,88136,23844,112980,7220,318200,1020,0,2,"0,4992623886","1,2923022496","0,3250161598","0,0124989479","-0,453970499","-0,113240635","-0,022116308"
178212,172368,36480,33492,208,69,4569616,191756,1117928,0,469160,926352,4569616,8159224,140,0,85996,23844,113104,7216,320872,510,0,2,"0,464214501","1,4061653056","0,2984715637","0,0408057115","-1,613296033","-1,066542998","-0,04474175"
178212,173648,36480,34732,208,65,4568656,191768,1117928,0,470440,926324,4568656,8159224,164,0,86856,23844,112664,7216,321404,1020,0,2,"0,3590049167","1,2979626498","0,2841795484","0,0022377835","-0,4199177","-0,188093919","-0,105320126"
178212,172624,36480,33260,208,54,4569860,191792,1117928,0,469008,926296,4569860,8159224,144,0,85592,23844,113136,7216,318416,510,0,2,"0,2837205476","1,4501506232","0,2841325264","0,0150633846","-1,480396185","-1,25948948","-0,089517207"
178212,172624,36480,33264,208,40,4570212,191824,1117928,0,469068,926288,4570212,8159224,168,0,85776,23844,112908,7216,320220,1020,0,2,"0,0336712579","1,4108691871","0,2813332446","-0,027491195","-0,295256268","-0,44229086","-0,153987148"
178212,172620,36480,33380,208,56,4569728,191828,1117928,0,469228,926248,4569728,8159224,8,0,85776,23844,112956,7216,320076,510,0,2,"0,3468538334","1,4073971212","0,2250340499","0,0125213626","-1,45584194","-1,256790334","-0,087073761"
178212,172368,36480,33656,208,82,4569388,191844,1117928,0,469556,926216,4569388,8159224,164,0,85840,23844,112668,7216,319760,510,0,2,"0,4576079995","1,3749492345","0,3055016589","0,0527334814","-1,679423839","-0,968975388","0,0007473283"
178212,172624,36480,33568,208,91,4569068,191872,1117928,0,469492,926212,4569068,8159224,144,0,86128,23844,112916,7216,317372,510,0,2,"0,4780952058","1,4372314019","0,3397380256","0,0758919466","-1,821877244","-0,824046537","0,0587812516"
178212,173648,36480,34596,208,75,4568568,191896,1117928,0,470548,926212,4568568,8159224,176,0,86996,23844,112848,7212,317316,510,0,2,"0,5064094309","1,3624821233","0,2809365471","0,0359255694","-1,564744444","-1,066178746","-0,125289197"
178212,173648,36480,34364,208,61,4568928,191908,1117928,0,470384,926148,4568928,8159224,140,0,86736,23844,112592,7212,324224,1020,0,2,"0,3785251048","1,2673074728","0,2465569727","-0,004198975","-0,388608237","-0,218405095","-0,206339319"
178212,172620,36480,33076,208,58,4569704,191932,1117928,0,469148,926124,4569704,8159224,156,0,85196,23844,112912,7212,321416,510,0,2,"0,3345159584","1,4085228296","0,2645858397","0,0197599425","-1,510433749","-1,208002233","-0,164544509"
178212,172624,36480,33084,208,56,4570332,191956,1117924,0,469208,926104,4570332,8159224,144,0,85416,23844,112816,7216,320040,1020,0,2,"0,0783452585","1,421388857","0,3072353353","0,0025858719","-0,479191706","-0,235161789","-0,0785272"
178212,173644,36480,34496,208,66,4568012,191960,1117928,0,470668,926056,4568012,8159224,168,0,86840,23844,113608,7212,320640,1530,0,2,"0,2132141871","1,4682085403","0,3894253034","0,0250765133","0,3422959791","1,0274844149","-0,126165396"
178212,173644,36480,34236,208,34,4568504,191984,1117932,0,470448,926044,4568504,8159224,152,0,86580,23844,113652,7216,317256,1020,0,2,"0,1404920882","1,4761949074","0,3060751193","-0,025458118","-0,303343565","-0,436351854","-0,18380787"
178212,174668,36480,35400,212,93,4567184,192012,1117928,0,471604,926024,4567184,8159224,164,0,87440,23844,113152,7216,320640,1020,0,2,"0,695213795","1,3088951791","0,3576339414","0,0637696555","-0,767490329","0,2440517575","-0,011014775"
178212,172620,36480,33464,208,80,4569408,192044,1117932,0,469760,926016,4569408,8159224,144,0,85804,23844,112920,7216,319028,1020,0,2,"0,2402726992","1,4461137334","0,3547725974","0,0482515764","-0,739286082","0,0837337966","0,0209121928"
178212,173644,36480,34520,208,83,4568004,192072,1117932,0,470840,926020,4568004,8159224,172,0,86856,23844,113016,7216,320900,1020,0,2,"0,4822416118","1,3594294199","0,3495874963","0,0477736597","-0,698298723","0,1133337346","-0,018992537"
178212,173648,36480,34712,208,75,4568076,192084,1117932,0,471092,925980,4568076,8159224,140,0,87056,23844,112628,7216,320272,1020,0,2,"0,3990150825","1,3081910112","0,2948915486","0,0195048645","-0,525073273","-0,062501299","-0,064142676"
178212,172628,36480,33580,204,74,4569184,192104,1117932,0,469988,925968,4569184,8159224,156,0,85984,23844,112660,7212,317464,510,0,2,"0,3110173032","1,426818463","0,2841108587","0,0378462345","-1,610169369","-1,07350153","-0,089195209"
178212,172616,36480,33732,204,69,4569116,192120,1117928,0,470188,925936,4569116,8159224,8,0,86292,23844,112872,7212,321052,1020,0,2,"0,2324054446","1,4234069216","0,2713553858","0,0244250459","-0,595228815","-0,0598733","-0,099699207"
178212,171592,36480,32288,204,50,4570996,192132,1117932,0,468788,925900,4570996,8159224,172,0,84568,23844,112684,7212,317356,1020,0,2,"-0,222484265","1,532266686","0,3103724359","-0,004308453","-0,48294117","-0,30888731","-0,12706859"
178212,171588,36480,32228,204,93,4570512,192152,1117932,0,468776,925876,4570512,8159224,140,0,84572,23844,113024,7212,319496,1020,0,2,"0,1135005171","1,5695282636","0,4037509299","0,0882769899","-1,021266439","0,3239660765","0,0617489628"
178212,171592,36480,32304,204,87,4569948,192176,1117936,0,468904,925856,4569948,8159224,176,0,84808,23844,113488,7212,317220,510,0,2,"0,2977530331","1,6146594071","0,3971015655","0,0975386521","-2,011174945","-0,727896563","0,0330753902"
178212,171588,36480,32232,204,79,4570908,192204,1117936,0,468876,925840,4570908,8159224,144,0,84576,23844,112584,7212,318276,1020,0,2,"-0,048293489","1,526635451","0,3467389953","0,0484540135","-0,786849736","0,0636186661","-0,005623571"
178212,172612,36480,33720,204,76,4568940,192224,1117932,0,470404,925816,4568940,8159224,176,0,86060,23844,112796,7212,317860,1020,0,2,"0,1531482423","1,4592238232","0,3429539096","0,0362613928","-0,674692594","0,0097675247","-0,069277269"
178212,173488,36480,33828,208,77,4568928,192248,1117936,0,470536,925800,4568928,8159224,140,0,86004,23844,112744,7216,319080,510,0,2,"0,4899975815","1,3595437329","0,2826989039","0,043067569","-1,624074895","-1,022111175","-0,037547683"
178212,173232,36480,33764,208,75,4569316,192272,1117936,0,470496,925816,4569316,8159224,156,0,86112,23844,112568,7216,319096,1020,0,2,"0,2373508201","1,3691712923","0,3130787875","0,0255204312","-0,593166538","-0,044418528","-0,031435104"
178212,173232,36480,34604,204,76,4568184,192300,1117932,0,471376,925804,4568184,8159224,144,0,86948,23844,112708,7208,317112,510,0,2,"0,4410890868","1,3865822654","0,2590346641","0,0356357457","-1,577692776","-1,058286815","-0,186831592"
178352,173232,36480,34604,204,89,4567336,192320,1117936,0,471420,925784,4567336,8159224,176,0,86956,23844,113592,7212,318732,1020,0,2,"0,4729925425","1,4939503204","0,4030365132","0,0768149984","-0,893672943","0,2872426312","-0,031781878"
178352,173484,36480,34612,204,65,4567408,192328,1117936,0,471468,925752,4567408,8159224,140,0,87012,23844,113700,7212,320684,1530,0,2,"0,2154193682","1,4920882535","0,3848845745","0,0252010223","0,3370058989","1,0307890678","-0,127125205"
178352,173484,36480,34612,204,59,4567716,192344,1117936,0,471504,925728,4567716,8159224,164,0,86948,23844,113652,7208,322496,1020,0,2,"0,4283184422","1,4340838121","0,3178696102","0,0224890466","-0,574533094","-0,069839135","-0,257643191"
178352,174512,36808,35868,208,39,4566488,192380,1117940,0,472800,925728,4566488,8159224,144,0,88172,23844,113604,7216,320232,1530,0,2,"0,290524814","1,3532046234","0,3057563904","-0,039737616","0,7622998505","0,6229244499","-0,233059762"
178608,174512,36808,35980,208,74,4566696,192384,1117940,0,472964,925680,4566696,8159224,168,0,88260,23844,112780,7212,319928,1020,0,2,"0,591547553","1,2465845467","0,2691192411","0,01184132","-0,453783549","-0,07687261","-0,197463156"
178608,173488,36808,35016,204,65,4568020,192392,1117940,0,472040,925652,4568020,8159224,8,0,87468,23844,112540,7208,319408,1020,0,2,"0,3127323991","1,325996322","0,1975823419","-0,003323906","-0,403529909","-0,197691681","-0,247997047"
178608,173484,36808,34920,204,79,4567292,192408,1117940,0,471980,925632,4567292,8159224,164,0,87228,23844,113132,7212,319816,1020,0,2,"0,4683344243","1,3852528799","0,3310054352","0,0412563756","-0,667027292","0,0778609921","-0,114606907"
178608,174512,36808,36160,208,65,4566668,192424,1117940,0,473252,925612,4566668,8159224,144,0,88500,23844,112872,7212,319412,1020,0,2,"0,5625256257","1,246963995","0,2481188615","-0,004338134","-0,358724402","-0,18711899","-0,236595103"
178608,174512,36808,36348,208,80,4566428,192440,1117940,0,473484,925588,4566428,8159224,176,0,88692,23844,112932,7212,321680,1020,0,2,"0,7435724528","1,2145440376","0,2818103622","0,0249132039","-0,517385714","0,0248195343","-0,192347463"
178608,173484,36808,34712,204,65,4567648,192448,1117940,0,471888,925552,4567648,8159224,144,0,87056,23844,113044,7212,316952,1020,0,2,"0,272448137","1,4178072025","0,3026502907","0,0131190448","-0,517748806","-0,125833017","-0,154802054"
178608,174512,36808,36140,208,47,4566544,192480,1117940,0,473352,925552,4566544,8159224,164,0,88480,23844,113004,7216,321012,1530,0,2,"0,3335352188","1,2467681439","0,2769638861","-0,044118512","0,8063321999","0,6293977386","-0,234916038"
178608,174256,36808,36076,208,60,4566820,192488,1117940,0,473352,925496,4566820,8159224,144,0,88448,23844,112816,7216,320856,510,0,2,"0,7917168975","1,1732955841","0,2020116144","-0,006779079","-1,263964388","-1,293656664","-0,21460051"
178612,173816,36808,35868,208,73,4566076,192500,1117940,0,473184,925468,4566076,8159224,32,0,88212,23844,113632,7216,320840,510,0,2,"0,9214088339","1,3105264184","0,2575651509","0,0439192728","-1,581213194","-0,981184426","-0,115237331"
178612,174072,36808,35160,208,92,4566816,192508,1117940,0,472464,925440,4566816,8159224,140,0,87532,23844,113388,7212,320412,510,0,2,"0,8918631094","1,3333578885","0,3107708444","0,0793774756","-1,807946771","-0,742624232","-0,098789451"
183580,176376,38404,38340,216,120,4561904,192516,1117940,0,475724,925404,4561904,8159224,164,0,90760,23848,114820,7224,320608,510,0,2,"1,9917110532","1,1728612594","0,4345358181","0,1388791828","-2,03286894","-0,284096888","0,0673522083"
183580,176004,39436,36328,216,111,4564512,192520,1117940,0,473776,925352,4564512,8159224,140,0,88668,23848,114240,7220,321260,510,0,2,"1,6732304506","1,1939588976","0,3796439075","0,1205730264","-1,974866044","-0,427793371","-0,009143809"
183580,177024,39436,36964,220,141,4561996,192544,1117940,0,474408,925348,4561996,8159224,172,0,89200,23848,115660,7228,323336,510,0,2,"2,2383268943","1,2633208748","0,5497987901","0,2117722409","-2,48513298","0,1689157209","0,2473743761"
183580,178048,39484,36480,228,95,4563368,192588,1117944,0,473976,925376,4563368,8159224,156,0,88744,23848,115636,7236,323588,510,0,2,"2,0763484758","1,1725487183","0,4603369382","0,1232087488","-1,962212277","-0,442843061","0,1713701351"
183580,177792,39484,37060,224,93,4564132,192604,1117944,0,474580,925368,4564132,8159224,156,0,89232,23848,113364,7232,323500,510,0,2,"1,8037470557","0,9076365747","0,2819942723","0,0502679232","-1,495436202","-0,846137948","0,0285857186"
183580,178048,39484,37040,224,102,4563936,192632,1117944,0,474580,925368,4563936,8159224,20,0,89368,23848,114040,7232,323924,1020,0,2,"1,7426485568","1,021830972","0,3425024577","0,0778577431","-0,739417303","0,4173617311","0,1131302553"
183580,178040,39484,37024,224,110,4563028,192640,1117944,0,474612,925332,4563028,8159224,176,0,89364,23848,114784,7228,323704,1020,0,2,"1,8498429947","1,1225275193","0,4506341533","0,1160194927","-0,978191802","0,6509907042","0,0807295574"
183580,175988,39484,34440,220,122,4566396,192660,1117944,0,472060,925320,4566396,8159224,140,0,86776,23848,113808,7228,322940,1020,0,2,"1,3762324479","1,2132321097","0,4518940019","0,1329592389","-1,146143812","0,7273185917","0,224262039"
183580,178700,39484,37128,224,87,4563568,192672,1117948,0,474780,925296,4563568,8159224,168,0,89320,23848,113864,7232,322220,1020,0,2,"1,6159949667","0,9972301012","0,3468988299","0,0431615416","-0,535539193","0,1817115359","0,0286827548"
183580,177392,39484,35992,220,96,4564852,192684,1117952,0,473712,925252,4564852,8159224,144,0,88520,23848,114052,7228,323116,1020,0,2,"1,5067408454","1,1137297036","0,3790310177","0,076194829","-0,770398102","0,3760465177","0,0510934497"
183580,176112,39484,35616,216,108,4565648,192692,1117952,0,473396,925204,4565648,8159224,176,0,87964,23848,113644,7220,322932,1020,0,2,"1,3575217869","1,1600638647","0,3799978213","0,0943395335","-0,902465794","0,5015083724","-0,016708555"
183580,178156,39484,37684,224,72,4563580,192708,1117952,0,475512,925172,4563580,8159224,140,0,90028,23848,113900,7232,327892,1020,0,2,"1,7747377904","0,8774127772","0,280648576","0,011851653","-0,324748709","0,0011622533","-0,084332138"
183580,179436,39868,38056,228,70,4563456,192728,1117948,0,475932,925140,4563456,8159224,164,0,90392,23848,113936,7232,323640,1020,0,2,"1,7662421835","0,8695610254","0,2821115819","0,0035842007","-0,27067232","-0,052190282","-0,107512449"
183580,178412,39868,37664,224,84,4563568,192756,1117952,0,475568,925140,4563568,8159224,144,0,89996,23848,113740,7232,327340,1530,0,2,"1,6116409797","0,8943920771","0,334322023","0,0206939389","0,553485572","1,1619785965","-0,021636659"
183580,176364,39868,34884,216,90,4565652,192784,1117952,0,472812,925144,4565652,8159224,176,0,87192,23848,114332,7228,324744,1530,0,2,"1,1558705079","1,2419665109","0,4614821963","0,0747477116","0,1256927403","1,418261954","0,0860376941"
183580,175336,39868,33892,216,72,4567644,192808,1117952,0,471860,925128,4567644,8159224,140,0,86232,23848,113532,7224,319484,1020,0,2,"0,8525779105","1,2624525269","0,3405060307","0,034568034","-0,608207878","0,0361672077","-0,029872376"
183580,176360,39868,35712,216,79,4565472,192812,1117952,0,473740,925076,4565472,8159224,164,0,88052,23848,113544,7224,323356,1530,0,2,"1,0455120762","1,1273509159","0,3588900799","0,0248407249","0,4407332423","1,1251876407","-0,071826788"
183580,177384,39868,35944,220,44,4565644,192840,1117952,0,474020,925056,4565644,8159224,144,0,88092,23848,113660,7228,322956,1530,0,2,"0,9578384391","1,071212876","0,2908985804","-0,042036408","0,8412713234","0,6687329526","-0,171323514"
183580,177380,39868,35712,220,123,4565392,192860,1117952,0,473820,925044,4565392,8159224,44,0,88052,23848,113584,7224,324356,1530,0,2,"1,3873017386","1,114094073","0,3969310299","0,1088359425","-0,040765963","1,7185482062","0,1092275866"
183580,177380,39868,35912,220,91,4565128,192872,1117952,0,474048,925020,4565128,8159224,140,0,88388,23848,113812,7228,324336,1530,0,2,"1,2870097156","1,0870612144","0,3874446243","0,0514045927","0,3034840988","1,3153352684","0,0273400056"
183580,177548,39868,35736,220,105,4565148,192884,1117952,1,473888,924988,4565148,8159224,164,0,87820,23848,113800,7224,324928,1020,0,2,"1,5423374826","1,0757590549","0,3642131952","0,6661030593","-0,817224771","0,450997597","-0,005495691"
183580,177292,39868,35740,220,77,4564884,192888,1117952,0,473992,924928,4564884,8159224,140,0,88076,23848,114236,7228,324548,1020,0,2,"1,4554179837","1,1083020698","0,3524231985","0,0477550789","-0,616087971","0,1767685334","-0,037717153"
183580,177036,39868,36172,224,74,4565164,192888,1117952,0,474452,924884,4565164,8159224,172,0,88208,23848,113600,7228,324108,1020,0,2,"1,414868318","1,0012624459","0,3032910106","0,0210027602","-0,442055035","0,0260831327","-0,087230667"
183580,177036,39868,36336,224,82,4564224,192900,1117952,0,474668,924860,4564224,8159224,140,0,88680,23848,113984,7232,325720,510,0,2,"1,8222575783","0,9695848233","0,2974373315","0,0529109096","-1,540361132","-0,8511837","-0,00624363"
183580,178316,39868,36436,224,135,4561948,192900,1117952,10,474816,924808,4561948,8159224,156,0,88796,23848,116092,7224,324396,1020,0,2,"2,1063630519","1,2372687176","0,4916013338","5,9653128184","-1,104329992","0,8589533343","0,0875696906"
183580,178016,39868,36484,224,130,4564336,192920,1117956,0,474924,924776,4564336,8159224,20,0,88892,23848,113768,7232,324720,1530,0,2,"1,6471889924","1,02863828","0,413818332","0,1185463353","-0,063894603","1,8057258829","0,2408096374"
183580,179312,39868,37676,228,116,4561972,192944,1117960,0,476144,924780,4561972,8159224,192,0,90052,23848,114972,7240,324380,1020,0,2,"2,1628622144","1,0017993488","0,4769747282","0,1229427964","-0,981052305","0,7242187846","0,2592275649"
184168,178284,41280,37580,224,92,4563164,192976,1117960,0,476080,924776,4563164,8159224,140,0,89912,23848,113824,7232,325644,1530,0,2,"1,6860347253","0,8996051405","0,3448818057","0,0365685833","0,4567012806","1,273452015","-0,003647914"
184168,179300,41280,37664,224,69,4563476,192992,1117960,0,476212,924744,4563476,8159224,164,0,89780,23848,113540,7228,325512,1020,0,2,"1,7528910721","0,8173344436","0,2287792483","-0,006763798","-0,216919688","-0,099490733","-0,212716179"
184168,178020,41280,37612,224,129,4563248,193012,1117960,0,476192,924732,4563248,8159224,144,0,89768,23848,113608,7232,326800,510,0,2,"2,3117924127","0,8175327781","0,3196071349","0,1191511694","-1,871339226","-0,332626483","0,1108639324"
184392,179272,41280,37336,228,87,4563556,193028,1117960,0,475952,924708,4563556,8159224,176,0,89828,23848,113784,7232,327096,1020,0,2,"1,9671758965","0,8013950526","0,2875453263","0,0347814915","-0,452938706","0,1812004679","-0,074636487"
184392,176948,41280,35432,220,93,4565136,193048,1117948,0,474104,924676,4565136,8159224,140,0,87772,23848,114000,7228,322576,1020,0,2,"1,4918842457","1,0924599804","0,3702496162","0,0715038177","-0,759010863","0,3442062068","0,0188235425"
184392,176932,41280,35832,220,127,4564988,193080,1117952,0,474532,924676,4564988,8159224,156,0,88332,23848,113640,7224,323840,510,0,2,"1,9255471067","1,0029758631","0,3488303351","0,1319727435","-2,019447168","-0,298428919","0,0452459656"
184392,176932,41280,36308,220,131,4564088,193096,1117956,0,475024,924684,4564088,8159224,144,0,88628,23848,113676,7228,323420,510,0,2,"2,004581901","0,9899901159","0,3611477277","0,1364737886","-2,029838558","-0,263597199","0,1254748306"
184392,177956,41280,35456,224,125,4565368,193104,1117960,0,474216,924644,4565368,8159224,176,0,87796,23848,113532,7228,323452,1020,0,2,"1,7111614773","1,0040556081","0,3885007849","0,1175378871","-1,009374663","0,6946927643","0,1169197752"
184392,177152,41280,36184,220,102,4564560,193124,1117956,0,474988,924620,4564560,8159224,140,0,88768,23848,113624,7228,327028,1020,0,2,"1,7476522747","0,9363582786","0,3261459784","0,0711566095","-0,713143169","0,3969092106","-0,008103493"
184392,179200,41280,37692,224,95,4563024,193144,1117952,0,476540,924596,4563024,8159224,164,0,90020,23848,113996,7232,324220,1530,0,2,"1,7260982335","0,9080762572","0,3740149567","0,0456316965","0,4013744273","1,3333295016","0,0040366023"
185340,181512,41280,38508,228,93,4561788,193156,1117956,0,477396,924564,4561788,8159224,24,0,91048,23848,114344,7232,328028,1530,0,2,"2,1165616113","0,7878388874","0,2999241231","0,0423844322","0,4616033086","1,3549191139","-0,07027462"
185340,179184,41280,37244,224,89,4563556,193176,1117952,0,476184,924536,4563556,8159224,168,0,89824,23848,113420,7232,325620,1530,0,2,"1,659048955","0,8188184269","0,3193806588","0,0198777081","0,5566267113","1,1783920836","-0,044297998"
185340,178160,41280,36964,220,87,4563960,193180,1117956,0,475968,924476,4563960,8159224,8,0,89436,23848,113548,7228,327096,1530,0,2,"1,5904190649","0,88985925","0,2703043502","0,0247433534","0,5052741376","1,2029988327","-0,084979516"
185340,180144,41280,38328,228,108,4561560,193196,1117960,0,477364,924436,4561560,8159224,164,0,90692,23848,114564,7232,329428,1530,0,2,"2,1998745339","0,8261124727","0,3935890576","0,0810943184","0,2254789114","1,6052438021","-0,005734506"
185340,180100,41280,38512,228,72,4562060,193220,1117952,0,477592,924436,4562060,8159224,144,0,90848,23848,113924,7232,327380,1530,0,2,"1,8843335873","0,7491122137","0,2803151824","-0,007925605","0,7514693801","1,0125002367","-0,170907462"
185340,180100,41280,38252,228,72,4561960,193244,1117952,0,477360,924436,4561960,8159224,172,0,90808,23848,114388,7236,324584,1020,0,2,"2,0612772757","0,8062083006","0,3038731922","0,0142646833","-0,317601706","0,0363076048","-0,087429021"
185964,181104,41280,38956,232,96,4561764,193268,1117952,0,478104,924412,4561764,8159224,20,0,91288,23848,113904,7240,328840,1530,0,2,"2,2237714676","0,6531270662","0,2857018975","0,0306429712","0,5616057238","1,301996783","0,042635694"
185964,181872,41280,38452,236,128,4561760,193296,1117952,0,477652,924396,4561760,8159224,164,0,90796,23848,113824,7244,327404,1530,0,2,"2,361343149","0,654898703","0,4044510984","0,0912674199","0,2066020567","1,7080243144","0,2433570415"
185964,180080,41280,37136,232,85,4563088,193324,1117956,0,476360,924404,4563088,8159224,140,0,89468,23848,114108,7240,326948,1020,0,2,"2,1038479919","0,7768368499","0,3126858749","0,0393026534","-0,476439915","0,203211977","0,0429964705"
185964,180072,41280,37040,232,119,4563072,193364,1117956,0,476280,924428,4563072,8159224,32,0,89592,23848,113872,7236,326532,1020,0,2,"2,2322401021","0,7966452111","0,3190609501","0,098057198","-0,821743482","0,6209307625","0,1293105259"
185964,178792,41280,36072,228,73,4564924,193388,1117952,0,475364,924400,4564924,8159224,140,0,88632,23848,113320,7236,324844,1020,0,2,"1,676203067","0,8060201864","0,2572222353","0,0031440391","-0,300006426","-0,053773149","-0,037023169"
185964,178020,41280,35336,224,110,4564240,193412,1117960,0,474664,924388,4564240,8159224,176,0,87608,23848,114572,7232,325792,1020,0,2,"1,8792865991","1,0619570172","0,4355985076","0,1194133776","-1,028433203","0,6767165695","0,1199303254"
185964,179048,41280,35504,228,92,4564764,193428,1117956,0,474848,924360,4564764,8159224,144,0,87592,23848,114020,7236,325132,1020,0,2,"1,7897028042","0,9404336493","0,3546511563","0,0659669678","-0,697294907","0,336320698","0,0826286738"
185964,180136,41280,36188,232,103,4564064,193460,1117960,0,475596,924364,4564064,8159224,192,0,88524,23848,113568,7236,327776,1020,0,2,"2,0449659658","0,7716243626","0,3244266604","0,0663414005","-0,653737336","0,3949299777","0,0533572446"
185964,180556,41280,37316,232,88,4562432,193484,1117956,0,476748,924356,4562432,8159224,140,0,89620,23848,114308,7236,327028,1530,0,2,"1,9556366547","0,8344875697","0,3590395819","0,0413567676","0,4351533544","1,3135097057","-0,00266319"
185964,182604,41280,39720,240,88,4560580,193512,1117968,0,479200,924340,4560580,8159224,156,0,92124,23848,113848,7244,330648,1530,0,2,"2,4711226644","0,4964634047","0,2732616952","0,0044119655","0,7612705499","1,1633107856","-0,011005998"
185964,182344,41280,39508,236,88,4560840,193532,1117964,0,479020,924332,4560840,8159224,140,0,91920,23848,113684,7244,330860,1020,0,2,"2,6036263484","0,4754868592","0,2278617805","0,0106224418","-0,207256813","0,1094017158","-0,014201795"
